product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Perfect for Price,"Reviewed in the United States 🇺🇸 on April 10, 2023",Style: Webcam,True,Get what you pay for. This is perfect for the price. Very clear and good autofocus.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Sharp Image,"Reviewed in the United States 🇺🇸 on March 25, 2023",Style: Webcam,True,This is a drastic improvement over the older Logi webcam I had used for several years. The image is much sharper (than the previous generation made by the same brand) and the colors truer to reality.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Good in low light,"Reviewed in the United States 🇺🇸 on April 5, 2023",Style: Webcam,True,"Clear picture, plug and play, could use a little longer USB cord, but works like you want it to.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Quality Wide Angle Camera / Mic,"Reviewed in the United States 🇺🇸 on April 2, 2023",Style: Webcam,True,Plugged in to the monitor and was working within seconds.  Quality wide angle lens.  Would recommend for business or personal use.,One person found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,No App To Download And Process Videos.,"Reviewed in the United States 🇺🇸 on February 20, 2023",Style: Webcam,True,"I Like The Camera.  It Does Have Some Minor Issues With Focus On Moving Subjects.  Logitech only has a app to process the videos taken through the apple store, to apple computers.  No Apps for other computers.  Question!  How do you process the videos taken with the camera?  Well, In Addition, I had to purchase a video processing program to edit the content.  No assistance by Logitech.  You ask a question= Answer ""Sorry I Can't Help You""  Automated Message.  Good Luck.",8 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Way clearer picture than stock HP camera.,"Reviewed in the United States 🇺🇸 on March 10, 2023",Style: Webcam,True,"The difference in quality between this camera and the stock webcam on my HP Spectre is like night and day. I ordered this to use for work calls and I'm much happier I did. I look like a sick ghost with my HP webcam, but the logitech cam makes me look like a normal person. Quality is perfect for work calls.",One person found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Works well with Octoprint.,"Reviewed in the United States 🇺🇸 on April 2, 2023",Style: Webcam,True,"bought to use with my 3d printer, with octoprint. Works well, no issues. Good quality and easy to setup and use.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,"Overall, really good webcam + Microphone, autofocus could be much better.","Reviewed in the United States 🇺🇸 on January 23, 2023",Style: Webcam,True,"Really good webcam, and at a really good price. picture quality is much better than my old built in webcam, higher resolution, much brighter image, and really good refresh rate. auto focus could be much better, on discord calls i find the camera often looses focus for no reason, and takes a while to regain focus.the microphone is really good for being built in, about comparable to my non-occluded headset microphone.one oddity with the camera quality, is that it has a pretty high red sensitivity, not bad if you're just making calls, but if you're doing something where the color correction is really important, it could be an issue, though i don't know why you might do something like that with a webcam instead of a photo camera, but hey, im sure someone has.",10 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Great quality and plug and play on Linux,"Reviewed in the United States 🇺🇸 on March 23, 2023",Style: Webcam,True,My wife got this for me as a gift. It's a major improvement over my previous web cam and just works with Linux (Ubuntu 22.04) out of the box.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,"great image, wish it had a privacy lens cover","Reviewed in the United States 🇺🇸 on March 31, 2023",Style: Webcam,True,"Great image quality, fits nicely on secondary monitor, wish it had a privacy cover.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,It's ok and works fairly well,"Reviewed in the United States 🇺🇸 on December 10, 2022",Style: Webcam,True,"First of all, this camera does what it's supposed to, for the most part.  It doesn't look like webcams have evolved much at all in the past 15 years, so this camera appears to be as good as any available.However, the auto focus doesn't work very well at all.  Many times my camera is out of focus and I have to move around until it re-focuses.There is no privacy cover included.  The base for the camera is terrible for two reasons - 1) I have new monitors with very slim edges and this camera's mount is thick enough that it covers the top edge of my viewing area on the screen.  2) The mount doesn't seem to double as a traditional desktop stand.  Maybe I'm just missing something, but I don't think it can just stand on the desk in a good way that doesn't require a separate tripod stand.Overall, this feels like another mass-produced product with very little thought put into the design and execution.The worst part is that I don't think it's worth returning it because I don't see any other webcams available that look like they've evolved past the 90's designs.  Literally every laptop I've used with built-in webcam has worked better than this camera.I don't recommend this camera for the price.  It might be ok if the price were around 80% less than the current price.  It's really very basic and just performs adequately.",50 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Works well...,"Reviewed in the United States 🇺🇸 on February 24, 2023",Style: Webcam,True,"This works pretty well for the amount spent on it.  It does struggle a little bit when focusing.  I will sometimes need to hold my hand to the lens and back it away to help the camera focus - which is a little annoying when working with a client.  Overall, I am satisfied but may be looking for a better quality replacement in the next year.",One person found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,"Works well, easy to set up, good resolution","Reviewed in the United States 🇺🇸 on April 1, 2023",Style: Webcam,True,"Works well, easy to set up, good resolution",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Blue lights reflect on glasses,"Reviewed in the United States 🇺🇸 on February 6, 2023",Style: Webcam,True,"The camera has blue lights around the camera lens when the camera is in use.  I wear glasses, and the blue light reflects on the lenses of my glasses unless I have some other light shining on my face to overpower the blue.  But with my regular lamps on the side, I get blue eyes.  Otherwise it is fine.  Too late to send it back, so I will suffer with it and remember to check this the next time I need a similar item.",5 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,So good I bought two,"Reviewed in the United States 🇺🇸 on March 28, 2023",Style: Webcam,True,"I have one for work, and another for my 3D printer. Couldn't be happier.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,You will look amazing using this laptop camera!!!,"Reviewed in the United States 🇺🇸 on March 11, 2023",Style: Webcam,True,"I received instant feedback that I looked amazing in meetings as soon as I used this camera for virtual meetings, you are able to change the focus on the settings. Very very simple to use, plug and play. Another amazing product by Logitech!!!",2 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,I wish the camera had a cover,"Reviewed in the United States 🇺🇸 on March 26, 2023",Style: Webcam,True,Doesn’t come with a way to cover the camera.Everything else is good,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Must have camera,"Reviewed in the United States 🇺🇸 on March 30, 2023",Style: Webcam,True,This camera was easy to install on my computer. Quality is great!!,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Does not work with HELLO Windows face recognition,"Reviewed in the United States 🇺🇸 on March 15, 2023",Style: Webcam,True,"The main reason I bought this was to use face recognition on my computer. But no, it doesn't work for that. I hope this saves you from that situation.",3 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Very happy with this product,"Reviewed in the United States 🇺🇸 on March 26, 2023",Style: Webcam,True,"I am very happy with this product, voice and video are very high quality.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,great,"Reviewed in the United States on April 4, 2023",Style: Webcam,True,Perfect for Skype.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Does the basics for sure,"Reviewed in the United States on March 19, 2023",Style: Webcam,True,Good cam but their is no picture adjustment.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Good camera for the money.,"Reviewed in the United States on March 26, 2023",Style: Webcam,True,Easy to install and good quality picture.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,"Good overall, decent price.","Reviewed in the United States on February 10, 2023",Style: Webcam,True,"Everything is really good with this camera, you can adjust the video quality in its software app. Only complaint is the audio is pretty subpar, so I recommend using a headset with a microphone or using a podcast/streamer type of microphone and enabling it in the Logitech App. Overall, pretty happy with it. I recommend if you’re looking for budget webcams.",One person found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,"Great camera quality, easy to set up","Reviewed in the United States on March 8, 2023",Style: Webcam,True,"Super easy to set up, just plug in and go.  Camera quality is fantastic and the webcam can be adjusted to sit on your monitor at a certain angle.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,It’s alright….,"Reviewed in the United States on February 16, 2023",Style: Webcam,True,"The only thing I can discriminate is the auto focus is quite flawed, mmmm yes a big L. It sometimes blurs the person randomly and you’d have to restart the camera again. It’s quite annoying indeed but the camera quality is…. Mmm poggers. 🧐",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Great camera on a budget,"Reviewed in the United States on February 26, 2023",Style: Webcam,True,"I was honestly a little skeptical about buying this camera as the price was so low but I was pleasantly surprised with the picture it is very clear an the refresh rate is amazing, I am  very happy with my purchase",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Nice Webcam but Autofocus Frustrating,"Reviewed in the United States on February 6, 2023",Style: Webcam,True,"I purchase this camera for online teaching.  I use it to demo art lessons.  I like the quality of the video, it is crisp and clear and captures colors accurately.  However, the autofocus is incredibly frustrating.  Any time I would move my hand (something that you need to do frequently when teaching art) the camera would go out of focus and have a difficult time readjusting.  Naturally the camera does not come with any instructions.  After doing extensive research I discovered that you can download Logitech's LogiTune software (from their website).  The software allows you to control the zoom, override auto-focus and other features.  So far, so good.",18 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,"Good colors, bad auto focus","Reviewed in the United States on December 2, 2022",Style: Webcam,True,"I've always loved Logitech everything so I figured this would be good even at a little lower price than some. But no. The color is good, end works well enough with the low light setting. The auto focus, however, is absolute crap. I stream on Twitch and use it for both face cam and art streams and it feels like I'm constantly fighting it go get the focus right. It'll hold focus then one movement will make it unfocus and that's it. I've messed with the manual focus but that's not good at all either.If I'd known how bad it would be (didn't use it much right after buying it, my own mistake) I would have returned it but now I just have it and I'll figure out some other use for it. I'll be saving up some money to get one that works better (and will test it right away) but I'm rather hesitant to get another Logitech for it.",22 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Clear picture,"Reviewed in the United States on February 21, 2023",Style: Webcam,True,My husband bought a cheap webcam that had a yellowish color to it and not a clear picture. He upgraded to this one and loves it. Nice coloring and crystal clear picture. Works great clipped to the top of his monitor!,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,"Good video, bad microphone","Reviewed in the United States 🇺🇸 on February 9, 2023",Style: Webcam,True,This was a massive upgrade from the horrible camera I had on my laptop. I recommend this webcam as a starter as it has good image quality but the microphone that’s built in the webcam is garbage and I wouldn’t recommend it,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Awesome.,"Reviewed in the United States 🇺🇸 on March 7, 2023",Style: Webcam,True,Purchased this to televise a baptism across the globe to family and friends. Clarity and sound quality was fantastic.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Ease of setup.,"Reviewed in the United States 🇺🇸 on March 1, 2023",Style: Webcam,True,Very easy to set up.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,"Its good, but not recognizably better than the laptop built-in one","Reviewed in the United States 🇺🇸 on February 6, 2023",Style: Webcam,True,"It's of good build and quality materials.  The picture is clean and nice... the controls are a little lacking, and the software soon is really lame.  However, as cameras go, it's a good one.  It's pricey and I kind of expected better software control and options.  However it seems that they just rolled this into the all-in-one control box and really it gets drummed out..",One person found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Like this webcam a lot,"Reviewed in the United States 🇺🇸 on February 23, 2023",Style: Webcam,True,"So far, it has worked like a charm. All I had to do was plugin to a USB port of my Windows 10 laptop and mount it on one of the external monitors.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Perfect webcam for both PC and laptops,"Reviewed in the United States 🇺🇸 on February 20, 2023",Style: Webcam,True,"It has excellent pic quality and mic quality on-per with good reputable products. It is very convenient and easy to set up. Definitely, it will be a perfect upgrade for your built-in laptop cam and mic. Highly recommend.",One person found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Great camera,"Reviewed in the United States 🇺🇸 on March 10, 2023",Style: Webcam,True,Picture quality is excellent. Setup is easy.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Super Camera,"Reviewed in the United States 🇺🇸 on February 23, 2023",Style: Webcam,True,Arrived on time and works out of the box.  No need to go after drivers or anything like that.  A true plug and play unit.  Thanks to Logitech.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Quality Webcam,"Reviewed in the United States 🇺🇸 on March 8, 2023",Style: Webcam,True,"Quality webcam, easy install, high resolution, works fine.",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Life Cam Studio vs. Logitech C270 vs. Logitech C920,"Reviewed in the United States 🇺🇸 on February 25, 2022",Style: Webcam,True,"TL;DR - C920 has best image quality, but C270 is a better value proposition. All three cameras stream video at 720p unless you are using Zoom, in which case the C920 is capable of 1080p. C270 captures less background due to smaller sensor, not as good if you are trying to record an activity or more than one person but better if you are trying to only capture your head and shoulders for work meetings.I ordered the LifeCam Studio($64), Logitech C270($22.99), and Logitech C920x($59.99 with $10 'limited time' discount) cameras to compare. All three cameras worked immediately upon being plugged in on a Windows 10 Enterprise laptop from Dell. I will be posting this review on all three cameras.All three of these cameras stream at 720p using WebEx, and indeed the fine print on the LCS and C920 state '720p video calls', so they are not capable of streaming at 1080p despite the 1920x1080 sensor (C920 can do 1080p with Skype only). My limited testing was using the drivers Windows assigned upon plugging in the devices in a relatively high-light environment. I will update with observations in low-light scenarios.C270: The cheapest of the cameras with a 1280x720 sensor, this camera had the worst color accuracy but surprisingly decent picture quality in terms of sharpness considering price. As seen on the photos, there is a blue tint to the image but that may not be the case in low-light environments with warm light. Since it has a native 720 sensor, it looks a little more zoomed-in than the other two, but that means less background which I actually prefer. ** I'm cheap when it comes to equipment I'm buying myself for work and the other cameras didn't offer sufficiently better performance, so I'm keeping this camera. **C920x: Best color accuracy, best picture. You can tell it has a 1080 sensor as there is a lot more background than the C270, I don't want more background so this is a tick against in my view.Life Cam Studio: Color accuracy is off, in high-light environment it gives a reddish tint and makes my face look like I'm flushing.. but you can tell I'm not from the other pictures. Again, 1080 sensor includes more of the background which I didn't want for WebEx meetings. I was also disappointed with the auto-focus, picture is a little blurry even after auto-focus does its thing (which is sporadic, I was blurry for a while before it did anything)",33 people found this helpful
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Great Webcam for Everyday Use,"Reviewed in the United States 🇺🇸 on January 26, 2023",Style: Webcam,True,"I mounted this webcam to my monitors that I dock my laptop to for work. Very easy set up out of the box. Plug it in and it is ready to go. Video and sounds quality are very clear, so good so far!",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Works great,"Reviewed in the United States 🇺🇸 on February 22, 2023",Style: Webcam,True,Bought for a virtual interview and it works perfect for my needs; set up was easy and video clarity was about expected for the price range.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Good value,"Reviewed in the United States 🇺🇸 on February 27, 2023",Style: Webcam,True,Really good quality picture. Have it hooked up via 10ft usb extension and picture still looks amazing. Good value and quality.,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,My extra camera,"Reviewed in the United States 🇺🇸 on February 21, 2023",Style: Webcam,True,It's true to it description,
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",5.0,Good quality simple camera,"Reviewed in the United States 🇺🇸 on February 26, 2023",Style: Webcam,True,"Good quality plug and play camera. Certainly better quality than my laptop camera, but still basic, no adjustments/settings available",
"Logitech C920x HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Works with Skype, Zoom, FaceTime, Hangouts, PC/Mac/Laptop/Macbook/Tablet - Black",4.0,Great WebCam. Really good video quality.,"Reviewed in the United States 🇺🇸 on January 28, 2023",Style: Webcam,True,The Logitech C 920X HD Pro has really good video quality and nice sensitive microphone. I did have to download a piece of software in order to set enable the microphone but after that it worked well.,
