product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,It will work for Mac running Monterey,"Reviewed in the United States on December 28, 2022",,True,"Like many others I could not get the computer to recognize the drive and the as I procrastinated one day it just showed up - there are answers for that so I am going to skip to how to make it work for your Mac running Monterey. The Seagate drive is made for Windows but if you reformat it by erasing it it WILL work. So, go to Disc Utility and select the Seagate drive and erase it by first naming it, the format it as Mac Journaled, then, and this is the important part, select Guid Partition Map.If for any reason the erase fails it's because your system preferences are open, just restart the computer after closing all the windows that are open. Then the erase will work, that is how it gets formatted for a Mac.Now go to Time Machine and select the Seagate that  you have named (I named mine the name of the incredible tech support person at Seagate) and tell it that you want to replace whatever you had before with this new one.So, I had a Seagate drive that I bought in 2019 that just stopped working one day. My tech support guy told me to always eject the drive by dragging the icon down to the trash when it's not in use - then it will last a long time. Power surges kill them, mine died when I turned off the computer in the middle of something in a panic over what I thought was a breach. It was nothing, but the little drive never worked again and so only 3 years later I had to buy another, but I will be more careful.Anyway, I hope this advice works for you but if not the tech support people at Seagate are great.I took off a star because there is no info on the website and none came with it either.",62 people found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Must format to ExFAT if using a Macbook,"Reviewed in the United States 🇺🇸 on March 17, 2023",,True,"I purchased this portable hard drive to use on a Macbook Air. To my surprise it was not formatted for a Mac computer, although it is advertised as such. This portable hard drive is formatted for Windows. I called seagate to help me reformat the hard drive to be able to use it on my Mac. The instructions where to go to utility disk, find this hard drive, select it, erase the hard drive, and choose the ExFAT in the format option. The ExFAT format allows you to use the hard drive on a Mac and Windows. This worked for me, may not necessarily work for you.",16 people found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Best buy,"Reviewed in the United States 🇺🇸 on April 17, 2023",,True,"Legit 2 terabyte no gimmick ,still have not filled it up if your a gamer it is a must",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,Nice little drive,"Reviewed in the United States 🇺🇸 on February 19, 2023",,True,"Nice little drive. Works with android even tho it says its for windows. All you need to do is format it for android. Which is very easy to do. Slightly bigger than a playing card. Very light. I would recommend buying a case to protect from shock or drops. The shell is hard plastic with no drop protection. The only thing that would be a con ""for me anyways"" is that the cord is very short and you will need an adapter for usb to usb c. Does not come with any adapter. Receives power from device it is plugged into. So you can plug your android phone in and it will operate fine. It says it has Bluetooth as one of the connections. It does not have Bluetooth or wifi that I have found which is fine for me.",9 people found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,A must buy.,"Reviewed in the United States 🇺🇸 on April 16, 2023",,True,"Absolutely cannot recommend this enough, able to store all my important files!",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,This External Drive is downright NICE!,"Reviewed in the United States 🇺🇸 on February 14, 2023",,True,"The firts thing I liked about this exernal drive when I received it was that it is light and compact; making for easy placement near my laptop without cluttering my work space. Next, I liked the fact that all I had to do was plug it into a USB port and it auto executed syncing to my Windows edition (Windows 11). I also like that it has a no sound or vibration opperating status. The amount of storage space allows this hardcore PC gamer to store a lot of games that take up large amounts of storage space. I Have many games that need well over 100GB in storage space on the dirve.I really don't have aything negative to say about the external drive. I didn't give a rating for the Tech Support Overall, because I have never had an issue with the drive that would need tech support.",11 people found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Works with Xbox series S,"Reviewed in the United States 🇺🇸 on March 23, 2023",,True,Needed some additional storage for my Xbox series S and I went with this. Installation is a breeze and I immediately moved games to it to free up my internal. I haven’t tried to play series X/S optimized games from it but for older games like sea of thieves it’s fine.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Review,"Reviewed in the United States 🇺🇸 on April 15, 2023",,True,Was exactly what I needed! Good price and fast delivery! Thanks,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,it is what it claims to be,"Reviewed in the United States 🇺🇸 on March 17, 2023",,True,"Seems to be just what I needed. Clearing up space on my laptop and after registering the product and formatting (follow the instructions) have made great strides in doing just that. Have a lot of room left for more files too. Seems to be working as specified and has lots of room for storing files, also retrieving said files.",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Works well so far.,"Reviewed in the United States 🇺🇸 on April 14, 2023",,True,Pretty good drive. Wells well so far.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Great for ps4,"Reviewed in the United States 🇺🇸 on March 31, 2023",,True,Everyone that saying it doesn’t work for the PS4 you have to format it on the computer first then it will work on your PS4. Great my daughter has more space.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Excelente,"Reviewed in the United States 🇺🇸 on April 4, 2023",,True,"Me ha resultado muy útil, y es muy rápido y no se calienta, además me costo muy barato",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Great source for data storage at an affordable price.,"Reviewed in the United States 🇺🇸 on April 13, 2023",,True,Liked the price and size.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,Connection Issues,"Reviewed in the United States 🇺🇸 on April 9, 2023",,True,After a couple years it will occasionally just not work. I’ll have to keep plugging & unplugging until it finally connects.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Good buy,"Reviewed in the United States 🇺🇸 on April 9, 2023",,True,"Had this for a couple of years now, still works like it's brand new. Good purchase!",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,It works with mac,"Reviewed in the United States 🇺🇸 on March 22, 2023",,True,"I saw a lot of reviews from Mac users after purchasing so I did a little research.  It does work with Macs and they needs to explain how.  You have to go the utility disk and erase everything.  The permission will change and you can change, delete, and move file to the drive.",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,Excellent price.,"Reviewed in the United States 🇺🇸 on March 10, 2023",,True,"This drive came in very handy and at the perfect time.  Although I initial wanted to purchase an external SSD, the Seagate drive was so reasonably priced it was a no brainer.  I believe it has a Realtek controller because that's how it show up in my PC.  No matter, it is quick and works perfectly.  The size is nice as it does take up a lot of space and it is very light.",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,"6 months, going strong","Reviewed in the United States 🇺🇸 on April 1, 2023",,True,Seagate is a reputable company.  They are my go to for all products of this type. Plenty of storage space. I can take it anywhere. Have not had to use tech support.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,Came with faulty cable,"Reviewed in the United States 🇺🇸 on March 29, 2023",,True,"Ordered 2, got a faulty cable with one, didn't have time to return from Amazon to get another.  Seagate customer support is a pain in the butt to deal with. Ended up just buying a new cable myself.",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Excelente,"Reviewed in the United States 🇺🇸 on April 12, 2023",,True,Excelente producto,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Tried it & works fine! Recommend it.,"Reviewed in the United States 🇺🇸 on January 25, 2023",,True,"My first external HDD for storing files was a heavy 160GB Seagate, which finally after 22 years of using it is finally filling up. Needed another one for storing files , photos, etc. and purchased this one. I believe in storing all my files on backup drives, more than one because after all these are just electronic devices and can go at any time. This one will sit next to my Western 1tb HDD and the original Seagate 160gb for storing my files from my desktop. Upon arrival I did a quick cursory exam and tried copying files to it and opening them up. No issues yet, but time will tell. If it last half as long as its heavier smaller external HDD, I'll be happy. In the meantime for the price and what you get it is worth it. Comes with 1yr free Rescue offer. Highly recommend it!!",One person found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,"good, nut instructions are not helpful","Reviewed in the United States on March 17, 2023",,True,"I got this as recommend by a IT friend. I have tried multiple time to back up my computer and still cant figure out how to, i have no instructions on how to use the product to do this and even trying to google it is not helpful. So only issue I would say is better directions.",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,👍,"Reviewed in the United States on April 12, 2023",,True,👍,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Excellent,"Reviewed in the United States on April 13, 2023",,True,Excellent,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Fast,"Reviewed in the United States on April 6, 2023",,True,Tons of storage. And fast back up. Love this,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Lots for storage space,"Reviewed in the United States on February 17, 2023",,True,I produce a lot of really large sound files and I needed something to save files so that I can free up more space on my computer. I use a Mac desktop and my sound engineer suggested that I buy this particular external hard drive. He uses them and he says they are ideal for my needs. So I did. My engineer just downloaded a large batch of sound files onto this drive for me and when I looked to see how much space I have left on the drive I had only used 3% of my storage capacity. That's exactly what I needed. I think I'll buy another one!,6 people found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Excellence,"Reviewed in the United States on January 12, 2023",,True,"Seagate USA has been making the best drives (RLL,MFM,IDE,SCSI) since before most buyers were born.Some people seem to not have matched USB3.0 HD to USB3.0 port on their PC.  It is not uncommon for a PC to expose both USB2.0 and 3.0 without labels: which can cause unexpected slow transfers.The drive isn't to be roughtly handled and while operating should not be moved or touched (although I have a little without consequence).The drive takes longer to write than read:  this is in the advertised specifications to see plainly - it does exactly as it said it would do - precisely.Read the pre-purchase specs:  Drives do not come formatted ""especially for you"".  They absolutely must be preformatted with one filesystem only:  due to microsoft apple ubuntu (and others) in a kinda war - it's likely the format may need reformatting before use.  Seagate has no magic to know ""which you need"" nor could they:  this ""war"" includes hiding formatting specifications.",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Easy set up,"Reviewed in the United States on March 22, 2023",,True,This was a quick buy based on reviews and I’m not disappointed. It worked without needing to format and 2tb is great although now I wish I’d gotten 4tb!,One person found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",3.0,"Works Okay, Disconnects, and Not good quality","Reviewed in the United States on March 9, 2023",,True,"I use this product for work to store files on. I've had it for a year now and I feel I can give a pretty good reivew. The storage space is wonderful. I love the compact size its easy to set up and basically set  it and forget it. I've had it on one spot for a whole year and I dont travel with it. It sits on my desk plugged into my computer. However, due to some sort of software or technical issues, I have not found the answer to as of yet, all I know is that it is not my computer's issue, its the hard drive's issue. Nothing is wrong on the computer end. But for some reason it likes to ""time out"" for lack of a better term. Randomly, and that's what's annoying about it, I could be using it for work and it just shuts off on me. Leaving me to unplug and replug. Several times a day. Nothing happens to it, it does it all on its own. Due to me unplugging and plugging back in so many times a day, obvioulsy the cord was going to wear. Well, this morning it took a bow and decided to not work anymore. So now I have a hardrive full of work files, that doesn't work anymroe because the cord now does not work. So, for over $50, I dont think this is a good product for the money. For over $50 I expect the device to work properly for one, and two, the cord should hold up  more than a phone charger holds up. Maybe its the plug design on the device. I dont know. But something needs to change, because this obviously isnt working. I'm disappointed in this product.",4 people found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Happy,"Reviewed in the United States on April 13, 2023",,True,Just what i needed,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Sea gate Drive,"Reviewed in the United States on April 3, 2023",,True,Easy to setup and use on a Mac or windows computer. And a IPad.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Easy,"Reviewed in the United States on April 5, 2023",,True,My son recommended this brand. It plugged right in and went to work. No problems.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,pretty pretty good,"Reviewed in the United States on April 13, 2023",,True,overall good product,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Excellent storage device,"Reviewed in the United States on April 3, 2023",,True,I have been using Seagate products for a while and they are superb,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,This is an SMR drive.,"Reviewed in the United States on March 14, 2023",,True,"This is an SMR drive. I you're backing up a large quantity of files, this drive will grind to a near halt. So it sucks at large data backups. I thinks it would be good for incremental use, but retrieval in a timely fashion  is doubtful.",
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,Great storage,"Reviewed in the United States on March 5, 2023",,True,With my PS5 getting full with my PS4 games I needed something to hold them all. I did some research and found this option on my budget. Holding all of my PS4 games I can use the system's storage for PS5 games. Upload time was a few minutes and it's the best assessory I could have gotten for less than $100.,One person found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Reliable,"Reviewed in the United States on April 8, 2023",,True,Easy to use,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Works fine,"Reviewed in the United States on March 31, 2023",,True,Arrived within 2 hours. Does just what I need it to do,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Very happy,"Reviewed in the United States on March 19, 2023",,True,Happy with delivery and happy with the product! Delivered the same day! The hard drive transfer time is FAST! I might buy one one,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Very compact,"Reviewed in the United States on April 3, 2023",,True,Easy to install & very compact.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,"Slow, Reliable, & Shuckable.","Reviewed in the United States on January 24, 2023",,True,"I'm giving this 5 stars because it's a perfect back-up drive to support 3-2-1 backup strategy. Some general notes and considerations below:1. These are SMR drives, as are all 2.5"" hdd drives over 500gb. When these drives are new and empty, the write speeds are pretty comparable to other hard drives but as the fill up they do slow down a bit. If you are using these for backup and archival, you need reliable storage, not blazing fast speeds and these are great.2. These drives are Shuckable, meaning you can break open the case and take the hard drive out and use it in your own enclosure or laptop. This is important because if the drives USB connector wears out of breaks, you have options to recover your data and continue using the drive. Most Toshiba and Western Digital external hard drives have proprietary connections and can't be used in another enclosure, so if your USB port on those drives fails your entire drive is trash.3. High Capacity at low cost. You don't need the highest quality drive to protect your data, you need multiple decent quality drives so you can have multiple copies in case a drive fails on you. The price per TB of these drives is a great value.",37 people found this helpful
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Great product!,"Reviewed in the United States 🇺🇸 on March 27, 2023",,True,The ease of use and connectivity to my laptop!,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,Works fine for Ps5,"Reviewed in the United States 🇺🇸 on March 31, 2023",,True,It works just like a normal external hard drive.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",4.0,Small & Compact with lots of storage,"Reviewed in the United States 🇺🇸 on March 27, 2023",,True,Very sleek case. Easy to use and has lots of storage space. Would buy again.,
"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",5.0,"Exactly as described and as pictured, good value","Reviewed in the United States 🇺🇸 on March 27, 2023",,True,"Exactly as described and as pictured, good value",
