product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Nice upgrade!,"Reviewed in the United States 🇺🇸 on December 21, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I upgraded to the paperwhite signature edition on a whim, from a regular kindle 6th generation and I am so glad I did! It is much faster and I find it not glitchy like my old kindle. I also love the smooth screen without feeling the black borders like I used to on my old one. The battery life is great. I finished an entire book and I still have 90% battery and I was using a pretty high lighting setting to read. Very happy with my upgrade!",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I guess I'm one of the lucky ones I luv my first kindle ❤️,"Reviewed in the United States 🇺🇸 on August 1, 2022",Color: Black | Option: Without Kindle Unlimited,True,I luv the battery 🔋 life but I must say I hate the home screen you can barely see the pictures on the screen saver it's so light there's no way to make it a little noticeable Amazon need to work on that it looks horrible in my opinion but I love everything else I guess I got lucky with the battery 🔋 life being that ppl was barely making it thru the day  I did get 3 days out of it and I still have 38 percent battery left i don't get any ads at all like most ppl are saying they still get ads I guess I lucked up there to so far I'm happy with my kindle I still give it a 5 star I no Amazon will work on the screen saver brightness eventually hopefully with the next update it would look so much better if you could make out what's on the front cover all I see is a dark picture as a screen saver for my first kindle I want my friends to b like wow I like that instead I get wtf is that 🤔 I'll be back in 1 month with a update in hopes everything else is still running smooth don't let the screen saver stop you from getting this that's a small issue that can b fixed over time everything else works just fine,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Download may be a challenge,"Reviewed in the United States 🇺🇸 on March 29, 2023",,True,I returned this. We're lucky to have 4g service so nothing would download from home. Don't want to go to town to load a book. Now if you don't live in middle of woods you probably wouldnt have this problem. Go for it! I'm really sorry I wasn't able to use this kindle,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Can use a Samsung Galaxy wireless charger,"Reviewed in the United States 🇺🇸 on November 28, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Setup was simple, moved my 1,014 ebook collection using the USB C connector in minutes and the Paperwhite sorted everything in minutes ( a Touch would take days). I purchased a cheap case that turns the Kindle off/on when you close or open the case and after charging the Kindle using my phone wireless cradle I closed the case and left it for a week, the battery dropped 2%, 100% to 98%, I opened the case several times during the week. I used just over 1GB for the ebooks, plenty of room for my collection of repair and service manuals. The price was right on Black Friday for the Kindle Paperwhite Signature Edition!",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Not Compatible with Some Technical Books but very Portable,"Reviewed in the United States 🇺🇸 on April 10, 2022",Color: Black | Option: Without Kindle Unlimited,True,"The Kindle PaperWhite Signature is very portable.  I can fit the kindle with the kindle cover in the front pocket of my Docker's pants, and I am a smaller than average size man.  The brightness and contrast of the screen are easy to read during the day and at night.I had a hard time getting used to Paperwhite Signature's squarish screen.  The screen's width is almost equal its height.  For a fast reader, this is non-optimal.  I felt like the lines were too wide and I was constantly turning pages.  It also made it harder to read long sections of programming code.The biggest disappointment was finding out the Paperwhite Signature cannot read a kindle book format that many technical books and textbooks are published in.  This is not ePub to mobi file format issue.  The Signature Paperwhite cannot read the following technical books I bought from Amazon's Kindle store:""Introduction to Algorithms"" 3rd Edition MIT Press""Understanding Cryptography: A textbook for Students and Practitioners""""Digital Communications: Fundamentals & Applications"" 2/eThese book are readable on the Kindle apps and my Kindle Fire 7, but the Signature Paperwhite says it is incompatible type.  (shown in the attached picture)I tried for two weeks to get used to wider aspect ratio of the screen and more frequent page turns, but every time I read on a Kindle App or my Kindle Fire 7, I enjoy the experience more.  After I found out I could not read all of my technical books on the Paperwhite Signature I decided to return it.  I run a software development business and primarily read technical books and business books, so this kindle version does not fit my needs.",21 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Love my Kindle!,"Reviewed in the United States 🇺🇸 on January 31, 2023",Color: Black | Option: Without Kindle Unlimited,True,I absolutely love my Kindle. Mostly that it’s lightweight and I can take it anywhere!,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Hug a Kindle,"Reviewed in the United States 🇺🇸 on January 20, 2023",Color: Black | Option: Without Kindle Unlimited,True,I adore my kindle now more than ever.  it is light weight fit in my purse and I dont forget my book at home any more.  Thank you,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Great product,"Reviewed in the United States 🇺🇸 on February 2, 2023",Color: Black | Option: Without Kindle Unlimited,True,"Great product,  better than carrying weight of paper books, worth every penny.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Good Quality Like a Book,"Reviewed in the United States 🇺🇸 on January 30, 2023",,True,"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display is good and holds a charge",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,WHY ARE THE POWER BUTTONS ON THE BOTTOM?  THEY SHOULD BE NEAR THE TOP or ON THE TOP!!!,"Reviewed in the United States 🇺🇸 on March 3, 2023",,True,"I just received a KINDLE SIGNATURE as a gift!  My only regret is that the power buttons are on the bottom of the device, and you are not able to rotate the screen so that they are on top.  WHAT A HUGE DESIGN FLAW!!!  The buttons should be on the top, or on the top of the sides like an IPHONE, out of the way of hands that are trying to hold the book to read!!!  Whomever designed the KINDLE SIGNATURE is clearly not holding the device, or even using the device to know this is a huge problem.",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I love my Kindles!,"Reviewed in the United States 🇺🇸 on October 19, 2022",Color: Black | Option: Without Kindle Unlimited,True,"This is number 4 for me. I decided to trade in my first, which was one of the larger size originals. I decided to take advantage of Prime Day and the special deal for a trade-in. The touch screen and adjustable backlight are a big plus for reading  in bed. I've had this Kindle for a week with the Wi-fi on and asleep in its case. With a full charge it's only dropped to 94%, so this is definitely going to be good for travelling. The next time I take a 2 week vacation I'll put the battery life to the test. I'm still getting used to navigating with the touch screen and the new layout (for me) but so far I'm giving this Kindle a thumbs up. I'll update if I notice any new pluses or minuses.",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Layout is more like a book than the smaller Kindle Reader versions and is slightly more in weight.,"Reviewed in the United States 🇺🇸 on January 11, 2023",Color: Black | Option: Without Kindle Unlimited,True,"This is a wonderful reading machine. It has a few features I don't use, which will probably be covered in some other review. It is easy to enjoy reading with this Kindle Reader and it does not weigh much more than the other smaller Kindle readers.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Why would you not have screen rotation?,"Reviewed in the United States 🇺🇸 on December 31, 2022",Color: Black | Option: Without Kindle Unlimited,True,The reason for the 4 star is the lack of screen rotation.  What a disappointment especially with the price that is charged normally.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I Love My Kindles!,"Reviewed in the United States 🇺🇸 on December 20, 2022",Color: Black | Option: Without Kindle Unlimited,True,"My new Kindle Paperwhite Signature Edition (11th Generation) works as advertised; I can read anywhere (inside or outside) and anytime (in sunlight or in the dark).  I am not, however, crazy about the new “Warmth” option for the screen light; I prefer my screen light to be very bright.  Fortunately, the option can be turned off.I purchased the 32 GB version, have 2,600+ books loaded, and still have 27 GB available.  Wow!",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Amazing device.,"Reviewed in the United States 🇺🇸 on August 29, 2022",Color: Black | Option: Without Kindle Unlimited,True,"This is my first kindle device ever so I cannot compare it to any older version and so I can judge it as the best one (for me).I love reading but not as a bookaholic, so I can read a chapter from this book and leave it to read several pages from another then return back to the first book, this made it hard for me to move carrying all the books together with me, the thing that ended up with me to stop reading.Now, I can carry several books to jump from one to another without any distraction from social media notifications.This also affected the speed of my Kindle, as I kept restarting it from time to time as jumping from book to another causes a full cache memory that needs to be emptied from time to time. Again it is my fault not the device's at all.Finally, I love returning back to reading despite it is a little bit expensive, but paying on 5 monthes made it easier to acquire such a wonderful piece of technology to read some pages before bed time.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Great thing to have!,"Reviewed in the United States 🇺🇸 on February 2, 2023",Color: Black | Option: Without Kindle Unlimited,True,"Finally, I can read whenever I want!",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Kindle Fire Vs Kindle 2022,"Reviewed in the United States 🇺🇸 on December 14, 2022",Color: Black | Option: Without Kindle Unlimited,True,My significant other somehow misplaced his paperweight kindle reader so I purchased him a new one as a surprise. He almost didn’t get the new one once I handled it for a few hours. I did give him the replacement and ordered myself one as well. I still have my kindle Fire. I use it for my cook books. I carry my new kindle ereader EVERYWHERE. I have read more in the past 4 months than I have in 10 years. It is well worth the money and plan on keeping one as a stand-by.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Amazing and Powerful Portable Library,"Reviewed in the United States 🇺🇸 on May 6, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I usually don't like to read and I really never did much reading in school. I decided to change that in 2022 by purchasing a Kindle Paperwhite.I am proud to say, I enjoy the reading experience on the E-Reader over physical books. For one, I can hold the kindle in one hand (usually I use 2, but I can use just one). This is a huge benefit because I have my other hand free if I need to. The Kindle is waterproof so I don't have to worry about the rain or wet hands if I go to the beach or travel. It is also the fraction of the weight of a book so I can bring it anywhere with ease!The only downsides to the Kindle were occasional glitches where the Kindle goes full white screen and I have to reset it. Another con is the fact that on occasion it will glitch and skip forward 2 pages on one press. What could also be a con is the fact is has a battery. The battery lasts a long time, I have not charged my device in over a month and it is still about 60%. It's all dependent on how much and how long you read. That being said, for most users it should last quite a long time.Overall, my experience with the Kindle has been nothing but phenomenal. The colors are great, the user experience is great, and it is worth the investment if you want to read just about anywhere.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Love it,"Reviewed in the United States 🇺🇸 on February 2, 2023",Color: Black | Option: Without Kindle Unlimited,True,Love it. Easy to read--especially at night while my husband sleeps.,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Very different-more cons than pros,"Reviewed in the United States 🇺🇸 on February 6, 2023",Color: Black | Option: Without Kindle Unlimited,True,"Initial impressions;So I've had this in my hands now for the past 20 minutes. I previously owned a kindle Voyager for 8 years and a paper white before that.Pros:Processor is fasterCons:This is heavy!Missing the haptic feedbackBattery came @ 62%, put it on the USB-C charger (finally), and just during setup the battery dropped 5%The interface is going to take some getting used to-missing my page turn buttons.I tend to use the 24 hour clock because of what I do for a living, though I am in the US. I couldn't find a setting so I searched - turns out its a localized setting that comes with UK English. Also was a lot of griping about use of the language, but you can change the dictionary settings and the keyboard to remove the .co.uk settings.I'll update with full review when I have more time.",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I’m just glad I can take my books with me everywhere I go now <3,"Reviewed in the United States 🇺🇸 on August 6, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I know you’re not supposed to love inanimate objects but… I LOVE MY KINDLE. I love reading and the fact that I can take my books with me everywhere I go now is just… I‘ve already read 4 books on it and I’ve only had it for a week. For the people who are jumping into the Kindle game assuming it’s a high tech piece of technology, you will be sorely disappointed. It’s not. It’s literally an electronic book that is supposed to serve one purpose and that is to read. The page turning is great, I prefer tapping/swiping vs. buttons to turn the page. It’s extremely anti-glare which is amazing, especially when reading on the beach. I haven’t had any issues with the power button being in my pinky space buuut I do see how it could get in the way. It’s really the only design flaw. If you’re an avid reader, please do yourself a favor and take the jump.Side Note: I have Amazon Prime and pay for Kindle Unlimited which I think are both worth the price. I was paying almost $100.00 or more a month buying books and now I will be paying a little under $200.00 a year to read as many books as I want.",2 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Quality device but really small.,"Reviewed in the United States 🇺🇸 on October 27, 2022",Color: Black | Option: Without Kindle Unlimited,True,"This is convenient for on the go but perhaps because I have every Kindle starting with the original one, this is not my favorite edition because of the small size.  It does have some nice features that the original does not have such as wifi connectivity and a lot more memory.  The original Kindle required a lot of work to download a book whereas the technology has come a long way with these newer devices, giving you instant access to your library.  I wish they would give you the option of all of this technology in a slightly larger size.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I am so impressed!,"Reviewed in the United States 🇺🇸 on September 18, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Several weeks ago I ordered the Signature Kindle Paperwhite.  This is my 3rd paperwhite over about 20 years and have over 1100 books in my Kindle library, so was very excited to receive the 32GB device.  It never worked correctly, eventually shutting down completely, and I wrote a scathing review on this site. The next day, I received a call from Tam in Customer Service to discuss my issues with the paperwhite.  We talked for a few minutes and she admitted that I needed a new device.  She immediately sent me the return label for my current paperwhite and a new paperwhite arrived in the mail yesterday morning - less than 48 hours after our conversation.  I spent about 2 hours on it last night, downloading my library and setting it up.  It is wonderful!!  Everything I had anticipated with the new model.  I am now delighted to give a 5 star review for the paperwhite and for Tam in Customer Service!",2 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,It constantly locks up,"Reviewed in the United States 🇺🇸 on March 6, 2023",Color: Black | Option: Without Kindle Unlimited,True,"I love this Kindle, but it simply doesn't work. It constantly locks up, I have to turn it off and then on again to get it to work. I called Amazon telling them about this and all they did is screw with my password and messed how I long into Amazon and Audible. I have 5 devices and now my password works on only one. Eventually I will get the time to update all my other devices. What happened with my Kindle? It still doesn't work. Thanks Amazon for nothing. 😕",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Sleek and very easy to take anywhere.,"Reviewed in the United States 🇺🇸 on January 14, 2023",Color: Black | Option: Without Kindle Unlimited,True,"A Christmas gift for a friend. They loved the touch screen page turn, nice font size and the light quality  is really nice. Excellent battery life last a really long time.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,My favorite paperwhite !,"Reviewed in the United States 🇺🇸 on January 14, 2023",Color: Black | Option: Without Kindle Unlimited,True,This is my third paperwhite as I like to have the newest version and it delivers just as promised. Battery life is awesome and I love that it dims at night without having to manually adjust it.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Battery Life is amazing,"Reviewed in the United States 🇺🇸 on January 30, 2023",Color: Black | Option: With 3 Months Free Kindle Unlimited,True,I love this Kindle. Easy to use and the battery life is outstanding.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,best purchase of 2022,"Reviewed in the United States 🇺🇸 on January 14, 2023",Color: Black | Option: Without Kindle Unlimited,True,if you’re tired of spending all your money on books (or your boyfriends money) get this. this was my first time purchasing a kindle and i LOVE it so much.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Soft light is a great addition,"Reviewed in the United States 🇺🇸 on February 17, 2022",Color: Black | Option: Without Kindle Unlimited,True,"This is my fourth Kindle. I started with a second generation, then a Paperwhite, next the Voyage, and now this 11th Edition Paperwhite. I wear them out which is why I purchased another. Overall, I like the reading experience on this Kindle, I especially love the soft light feature. With many different fonts to choose from, it is easy to find one that makes reading easy. This screen is larger, so there will be less page turning, or if a larger font is needed, there will be more room. I haven't used this long enough to gage the battery life, but I was charging my Voyage 3-4 times a week so even if I only need charge this once a week, that'd be great, and the wireless charging is a big plus. One thing I do not like is the page turning. On this model, you touch anywhere on the right side to advance and anywhere on the left side to go backward. On my Voyage, there was a small area on the bottom left to touch to go backwards and you could touch the screen anywhere else to advance. This is a great feature if you are holding the Kindle with your left hand and want to turn the page. I truly miss this feature. Another thing I do not like is the highlights from others are on, and I cannot find how to turn highlights off. I do not care what passages others have found interesting and I find having them on to be distracting. I looked through the users guide and found nothing to help me in this area. Overall, I am happy with this Kindle and would recommend it. The longer battery life will def be appreciated.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,"Works well, easy to use, no complaints","Reviewed in the United States 🇺🇸 on January 27, 2023",Color: Black | Option: With 3 Months Free Kindle Unlimited,True,I like that it is not to big and it feels like you read a paper book,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,good as a gift,"Reviewed in the United States 🇺🇸 on January 26, 2023",Color: Black | Option: Without Kindle Unlimited,True,my wife love to read and this on is just what she needed.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Best “book” ever,"Reviewed in the United States on November 5, 2022",Color: Black | Option: Without Kindle Unlimited,True,I was skeptical at first but I love this thing! The battery life is unmatched. Reading everyday for two weeks straight still doesn’t drain the battery as fast as I thought. Also there was a point where I didn’t touch it for about a month and it only drained down to 56%. The price of the books are reasonable and the space it’s saves speaks for itself. Only con is that the back picks put fingerprints and oils super easily so a case is a good idea!,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Best PaperWhite ever but the power button!,"Reviewed in the United States on September 5, 2022",Color: Black | Option: Without Kindle Unlimited,True,"So, after 9 months of almost daily use.... The quality of the screen, the auto/adjustable front/warm light, the excellent battery power, the speed of the device, the really nice page turn animation, etc... all combine to make this the best Paperwhite period.  However, the one thing that keeps it from getting 5 stars for me is the power button placement.  At least 2-3 times a week I end up accidentally pressing the power button as it's on the bottom of the device and too close to where I hold the Paperwhite. It's easy enough to press the power button and get back into reading but it's a subtle frustration that mars an otherwise excellent experience.  For future releases, I'm hoping the power button is moved to the top of the device instead.",3 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Love my kindle,"Reviewed in the United States on November 25, 2022",Color: Black | Option: Without Kindle Unlimited,True,"This is my second kindle. I absolutely love it. I read a lot and when my original kindle died, l was completely lost. So l ordered and promptly received the kindle paper white signature. So much better than holding and turning pages in a book. Plus l love the lighted screen, all the various settings to adjust the reading, touch screen to turn pages and ability to create perfect pleasurable reading. It s also light and easy to hold. Could talk about my kindle all night but l m ready to experience the joy of reading.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I’m happy I got this.,"Reviewed in the United States on January 28, 2023",Color: Black | Option: Without Kindle Unlimited,True,It’s a little slow to react but overall I love it.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Great product,"Reviewed in the United States on January 31, 2023",Color: Black | Option: With 3 Months Free Kindle Unlimited,True,Love to read on this,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Love it but could use a few improvements,"Reviewed in the United States on September 13, 2022",Color: Black | Option: Without Kindle Unlimited,True,"First of all, I absolutely love my kindle. I waited 3 months to write a review to see how it held up. It also took me a long time to decide if it was worth it to get a kindle but I would get one again in a heartbeat. It definitely feels nicer for my eyes to read from than my phone or tablet even using the warm tones. The battery life is amazing. So if your an avid reader, I definitely recommend one. Having said that, I wish it would pick up the wifi better as it takes forever to open links. And I really dislike that “on” button at the bottom! It happens so often that my pinky will inevitably touch it while I’m holding the Kindle to read and then my screen goes into lock mode interrupting all the good parts of my book. Amazon please reconsider moving it to the top and you have a customer for life!",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Why is it soooo slow,"Reviewed in the United States on January 28, 2023",Color: Black | Option: Without Kindle Unlimited,True,"I purchased this and another kindle model for the holidays and both have a delay when navigating. Made a purchase? Give it about 10-15 seconds to register on your screen. Searching for a book? Give it just as much time to display the results. Clicked on a book to inspect the details? Wait just as long to bring it up. Expect a delay when you type the title of the book you’re looking for and sometimes, it won’t display all the letters that you pressed, so you’ll have to backspace/delete and retype some of the letters once again. I complain because the kindle is such a reputable product, but has such a poor performance in comparison to other similar products in my past. I thought it was slow internet, but I’ve confirmed solid speeds. I’ve watched several reviews and this seems to be a common issue. In the end, it serves it’s purpose. 3 stars feels appropriate.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Great Product HORRIBLE customer service,"Reviewed in the United States on August 9, 2022",Color: Black | Option: Without Kindle Unlimited,True,"BEWARE!I purchased the Kindle Paperwhite Signature Edition (32 GB) reader with all the extras planning to read my magazine and book subscriptions. I traded in an older Kindle and was credited $30. The new Kindle was delivered quickly, and I found it would only allow me to read books and magazines purchased from Kindle. I notified Amazon that I had authorization to return the Kindle I purchased, had done so and would now like to have my original kindle returned to me. After escalating me up the ladder twice and then hanging up twice, my third call was transferred to a ‘supervisor’ who informed me that I would be able to return the purchase, but they were unable to return my trade-in….and then she hung up. They did offer to sell me a Kindle comparable to my trade-in for $130.00, but there were “none available” which I find strange given that they have mine. So, the result is: I have no Kindle. Amazon has a used one now in their inventory that they will sell for $100 more than they paid me for it. Trust them in the future? Sure!",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Need to purchase charging dock separately,"Reviewed in the United States on November 5, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Have always enjoyed the kindle models and am very pleased with this latest edition.  However, I guess I didn’t read the entire description which stated you needed the charging dock to recharge your kindle.  Now I have to order this separately,  I really don’t see the advantage of a charging dock vs using a plug in cord.  Just another item to clutter your desk that can only be used on the kindle.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,A Worthy Upgrade,"Reviewed in the United States on November 13, 2021",Color: Black | Option: Without Kindle Unlimited,True,"This, for just the built in amber light alone and extra storage was worth the upgrade from my beloved Voyage. The larger size was a bit awkward at first but I got used to it quickly once my cover arrived, and speaking of covers - they are really necessary; they protect the device and actually make one handed reading much easier. The size is much bigger than my Voyage & while that one would easily fit in my smaller purses, this new Paperwhite is noticeably bigger and I'm not sure it was really necessary.Some have complained about ut the bottom on/off button & while I haven't found that a problem yet, I did prefer the button on the Voyage to this. Battery life is solid and sooo sooo glad of the USB upgrade!The amber lighting option is a game changer - I'm a non stop reader and bed reading is how I relax. The amber light is a much kinder light for tired eyes and reducing blue light later in the day is a must.After my Voyage I found the altered user interface a bit awkward & burying things like turning off other's highlights (it's in the Font menu in the ""More"" section - WTH?) and page turn automation in the Font menu rather than in Reading Options was just plain stupid. I mean, really? I had to search through reviews of the non signature version to figure out how to access those options, which, since this is now my 6th Kindle, I shouldn't have had to do. And that is why this is a 4 star device not a 5 star. Maybe they'll fix this issue in future firmware/ software upgrades (please!).Overall, I preferred my Voyage in terms of size and overall usability BUT I am not sorry that I bought this new Signature Edition. The lighting upgrade was a must for me and I really disliked the Oasis in terms of shape and price.So, the short answer is that whether you go for the regular or this Signature edition, the new Paperwhite is a must if you're an eReader fan.",35 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,"gets a little dark in a dark room , maybe its me","Reviewed in the United States on January 30, 2023",Color: Black | Option: With 3 Months Free Kindle Unlimited,True,i read everyday now,One person found this helpful
