product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Xbox Series X,5.0,las tres B,"Reviewed in the United States on April 5, 2023",Style: Series X | Pattern Name: Xbox,True,"el paquete llego en excelente estado y en el tiempo estimado, estoy muy satisfecho por el servicio y por el producto.Muchas gracias por sus buenos oficios...",One person found this helpful
Xbox Series X,4.0,"New look, New hardware, same old feel","Reviewed in the United States on January 27, 2023",Style: Series X | Pattern Name: Xbox,True,"I must say I'm always questioning my purchase of this console. The hardware is different but the software and UI make me feel like I got a reskinned Xbox One. Performance... well, I can't really see much difference. It seems perhaps mere seconds faster than the last generation. I'm still on 1080p at 60hz though so I guess I won't be seeing much graphical change. But all the hype about terraflops and this and that, I expected much much more as a casual gamer. For the most part I feel like I took my car to the detailer and drove away in a 'new car.'There's not many X/S games out right now that scale up to what this device was built for either ... so I'd encourage people to save their money and wait until that time comes (but I totally get it, since the shortages).One major issue I'm already coming across is storage. Some of my favorite games are 100+GB (Ark was 151+Dlc)... so my 1TB (800GB drive) can't really store that much. And since your X/S game has to be native to play ... I'm really concerned....especially seeing how MS wants to charge half a console for its upgraded solution.",13 people found this helpful
Xbox Series X,5.0,Next-Gen Gaming!,"Reviewed in the United States on December 18, 2022",Style: Series X | Pattern Name: Xbox,True,"This console is an absolute beast! I finally managed to get my hands on it through Amazon’s invite after 2 years of the chip shortage and scalping issues. It arrived a couple days later as scheduled, no problems. Set up was simple and was kinda surprised by the weight of the console. It’s a THICC BOI for sure. The login process took less than 10 min, quick and easy. Installed  games then instantly felt the difference. Loading times is literally insane, first time experiencing an SSD as fast as this. Unfortunately, I have a ton of big titles so the 1 TB of storage filled up shortly after. I later decided to get the Seagate expansion card which was $20 off on sale. The card is a great accessory to complement the console, I use it to store the Optimized Series X games and then a 4 TB hard drive for the older games. I also really enjoy the controller, it feels really good in the hands. Playing Overwatch 2 and MW2 at 120 FPS on my 4K HDR TV was an absolute experience! Game-pass is also great to add to the experience, great value with a large library of games with diverse genres. Overall, the console is great! Playing games has never been better for a competitive gamer like me. Sometimes I feel like I’m cheating with how powerful this thing is for only $500. However, I do wish there were more exclusives for the Series X but I feel like this console will get better as time goes on. Microsoft and the Xbox team outdid themselves in delivering such a beast of a console for this next generation. Whichever side of the console war you’re on, at the end of the day it’s a preference. I really feel like that not one side of the fandom will regret in getting any of these new consoles (Series X/PS5).",31 people found this helpful
Xbox Series X,5.0,Huge Upgrade,"Reviewed in the United States on March 22, 2023",Style: Series X | Pattern Name: Xbox,True,"I was unsure if the upgrade from Xbox One would be worth it. Graphics are so drastically improved the same games look brand new. Loading times are decreased 90%. Awesome looking console as well. Overall, the Xbox Series X is a fantastic upgrade.",
Xbox Series X,5.0,glad i got one with out over paying,"Reviewed in the United States on April 10, 2023",Style: Series X | Pattern Name: Xbox,True,dont think this is all that the hype  has projected.,
Xbox Series X,5.0,Great buy!!,"Reviewed in the United States on March 17, 2023",Style: Series X | Pattern Name: Xbox,True,"Bought this for my younger cousin who badly needed an upgrade (his was 7-8 years old and bought used when he got it), he LOVES IT. It runs faster and he can play all the games he loves. Product arrived early and in amazing condition!",One person found this helpful
Xbox Series X,5.0,Sold out!,"Reviewed in the United States on March 18, 2023",Style: Series X | Pattern Name: Xbox,True,"When the new Harry Potter game came out, Xbox x series was sold out. Amazon gave me the opportunity to purchase one through invitations. It was a gift for my kids. They love it. The graphics are phenomenal.",
Xbox Series X,5.0,Great system,"Reviewed in the United States on April 9, 2023",Style: Series X | Pattern Name: Xbox,True,My husband loves his system.,One person found this helpful
Xbox Series X,5.0,I stand corrected,"Reviewed in the United States on December 22, 2022",Style: Series X | Pattern Name: Xbox,True,"Ok, I’m man enough to admit when I was mistaken.  I originally had some problems and left a not so great review and I’m now editing my review.  Turns out, nothing was wrong with my new Xbox X,  my Vizio (so called 4k, aka garbage)TV couldn’t handle the responsibility.Since I upgraded to a real TV, life is good and I took a sledge hammer to that useless Vizio thing (that was super fun).The gaming is visually stunning on the series x.  The real test was this weekend, I had the chance to side by side the PS5, same game and all and it was no contest, the series x is so insanely better, it’s not even close.  From the controllers, to speed, to graphics, and load times,  it’s not even close.The only advice I have is dont try to hook this up to a budget TV, it can’t take it, it will cause all kinds of video input issues.  It’s like trying to take a high end Mercedes off road.  Just ain’t gonna turn out good.A lot of people say the ps5 and series x are close in performance, I don’t see it, not visually, not in speed, an most definitely not with the U.I, It’s like the saying Sega Dreamcast was on par with N64.  I think not!",10 people found this helpful
Xbox Series X,5.0,Powerhouse Gaming System,"Reviewed in the United States on February 19, 2023",Style: Series X | Pattern Name: Xbox,True,"I went from an Xbox One S to this and the difference is incredible. The load times are so much faster and the graphics are stunning. The detail and shading and light that some of the games can now offer on this system are amazing. The setup was easy, the controller is comfortable with the added texture on the grips, the potential game library is vast thanks to backwards compatibility, and the ability to play 4K Blu-ray is an added bonus. The only complaint that comes to mind is the amount of storage space for games. I very quickly filled the internal drive and hate to pay for the expensive expansion storage cards.",12 people found this helpful
Xbox Series X,5.0,Works good,"Reviewed in the United States on March 24, 2023",Style: Series X | Pattern Name: Xbox,True,"I bought one at Walmart, but it didn't work so I bought it at Amazon and it worked.  Good graphics",
Xbox Series X,5.0,My Xbox is a beast!!!,"Reviewed in the United States on January 6, 2023",Style: Series X | Pattern Name: Xbox,True,"I recently purchased the Xbox Series X and I am absolutely blown away by the performance and features of this next-generation console. The graphics are stunning and the load times are almost nonexistent thanks to the solid state drive. The controller is comfortable to hold and the haptic feedback adds a new level of immersion to my gameplay.One of the standout features of the Xbox Series X is the backwards compatibility. I was able to easily import all of my old Xbox One games and play them with improved graphics and performance. The ability to play my favorite old games with the improved hardware is a major plus.The Game Pass subscription is also a great value, providing access to a vast library of games that I can download and play at no additional cost. The online multiplayer experience is smooth and lag-free.Overall, I am extremely satisfied with my purchase of the Xbox Series X and would highly recommend it to any gamer looking for the ultimate gaming experience. The performance and features of this console are top-notch and it has quickly become the centerpiece of my home entertainment setup.",9 people found this helpful
Xbox Series X,5.0,XBox Series X arrived in perfect condition.,"Reviewed in the United States on March 28, 2023",Style: Series X | Pattern Name: Xbox,True,Just as described.,
Xbox Series X,4.0,Forgot the batteries,"Reviewed in the United States on March 9, 2023",Style: Series X | Pattern Name: Xbox,True,The box was intact and everything was inside except the batteries fresh controller no batteries hopefully the next one the do they add the batteries like its supposed to other than that im very happy,
Xbox Series X,5.0,Great Product,"Reviewed in the United States on March 27, 2023",Style: Series X | Pattern Name: Xbox,True,Excellent product and quick delivery,
Xbox Series X,5.0,PS5 is lame,"Reviewed in the United States on March 13, 2023",Style: Series X | Pattern Name: Xbox,True,"Xbox has all that is needed, and outperforms the PS5.  Very fast, and easy to set up on my 65"" TV @ 4K / 120hz",One person found this helpful
Xbox Series X,5.0,This is one Powerfull Machine!,"Reviewed in the United States on March 19, 2023",Style: Series X | Pattern Name: Xbox,True,You can tell by the speed of doing anything on the console site very powerful!,
Xbox Series X,5.0,Great system,"Reviewed in the United States on March 20, 2023",Style: Series X | Pattern Name: Xbox,True,The whole family has found games to enjoy with this system.,
Xbox Series X,5.0,"So far, so good.","Reviewed in the United States on March 19, 2023",Style: Series X | Pattern Name: Xbox,True,Replaced an Xbox one. Not much difference. Seems faster.,
Xbox Series X,4.0,2 invitations and finally got the Xbox X!!,"Reviewed in the United States on February 25, 2023",Style: Series X | Pattern Name: Xbox,True,"Who knew it would be a game just to order this box! After 2 invitations I finally got to order and it came!! For my son, so I don’t really care about how it plays!",
Xbox Series X,5.0,Works perfect,"Reviewed in the United States on March 14, 2023",Style: Series X | Pattern Name: Xbox,True,It works good my son loves it,
Xbox Series X,4.0,Works as expected,"Reviewed in the United States on January 14, 2023",Style: Series X | Pattern Name: Xbox,True,Was packaged well and shipped quickly but didn't arrive in time for Christmas due to fedex & their lousy service. Purchased for my son and he would recommend the Xbox X. He says graphics are great and the switch from his Xbox one to X was easy. Instead of my son getting to set up and use it on his school break he was handed an IOU for Christmas & had to wait. Devastated mom - sad kiddo - won't use vendors again who ship via fedex because this is how it always goes with them & deliveries to our home.,
Xbox Series X,5.0,Very good condition,"Reviewed in the United States on February 24, 2023",Style: Series X | Pattern Name: Xbox,True,The console arrived in far better condition than I was expecting and works perfectly fine except for the box but that's negligible at best,
Xbox Series X,5.0,Happy with the purchase,"Reviewed in the United States on March 9, 2023",Style: Series X | Pattern Name: Xbox,True,Happy with the purchaseHighly recommended,
Xbox Series X,4.0,Finally got mine,"Reviewed in the United States on February 19, 2023",Style: Series X | Pattern Name: Xbox,True,"It took a while, but it was worth the wait.  Other places made you purchase additional items to get this console in a reasonable amount of time.",
Xbox Series X,5.0,Mucho mejor que cualquier consola que he tenido,"Reviewed in the United States on March 7, 2023",Style: Series X | Pattern Name: Xbox,True,"Me gustó todo, el Gamepass es un éxito!",
Xbox Series X,5.0,No More Crashing! Woop!,"Reviewed in the United States on January 12, 2023",Style: Series X | Pattern Name: Xbox,True,"I'm not a huge gamer, but the game I do play needs a big brain to run it. My Xbox One was really struggling, and crashing often. I also got an OLED TV and wanted a system that would boost the graphics to match.The graphics look really good and I haven't had a hiccup yet. No hanging or crashing and this is with using mods, which can cause issues. It's user friendly as well. And I really like the new controller. Has grips in all the right places.But my favorite aspect of the Series X is the transition loading times are pretty much a blink and you're in.",3 people found this helpful
Xbox Series X,5.0,Download speeds increased DRAMATICALLY,"Reviewed in the United States on March 5, 2023",Style: Series X | Pattern Name: Xbox,True,"Absolutely no complaints, 4K is actually very impressive",
Xbox Series X,5.0,Xbox series X,"Reviewed in the United States on February 3, 2023",Style: Series X | Pattern Name: Xbox,True,"It was a good buy. When i thought i needed help to set it up, My 10 year old came and set it up in a blink of an eye.I purchased a second controller and it was battery operated, slightly different from tne one it came with.  Its a Good buy so far.",
Xbox Series X,5.0,Awesome machine,"Reviewed in the United States on February 22, 2023",Style: Series X | Pattern Name: Xbox,True,Bought it soley for Hogwarts Legacy deluxe game but watching 4k movies is a huge plus too.,
Xbox Series X,5.0,La mejor xbox!,"Reviewed in the United States 🇺🇸 on April 5, 2023",Style: Series X | Pattern Name: Xbox,True, Es perfecta. Me encanta su diseño minimalista que ademas es muy efectivo para mantener la consola a una temperatura adecuada. Tambien fuinciona como un buen centro de entratenimiento.,
