product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Speaker! Not great.,"Reviewed in the United States 🇺🇸 on March 28, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"I've had no major issues with the monitor so far. My only real complaint is that the speaker is very quiet and it will not work with my external speakers. Fortunately, that was an additional feature and doesn't really detract from the product for me.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,WINDOWS,"Reviewed in the United States 🇺🇸 on April 13, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,I haven’t had a windows product for quite awhile  and have forgotten how to do a lot of things…,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Worth the price,"Reviewed in the United States 🇺🇸 on April 12, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,Good value for moneyDual hdmi is very helpful and sound speakers are not so good,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great buy,"Reviewed in the United States 🇺🇸 on April 7, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"Great monitor. nice size for where I have it, games look good when being played, picture quality is great. Would highly recommend.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Good value,"Reviewed in the United States 🇺🇸 on April 3, 2023","Style: 24"" 75Hz Blue Light Shift | Pattern: Monitor",True,"Bought this monitor for my 11 year old gamers and they both are very pleased with its clarity, performance and the fact that it doesn't ""Lag"".  :)",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",3.0,A Budget Monitor that Mostly Works OK - Not Recommended,"Reviewed in the United States 🇺🇸 on November 9, 2022","Style: 24"" 75Hz | Pattern: Monitor",True,"I have had this monitor for only a few days, and I am not very impressed with it.  The monitor control buttons being in the back where you have to blindly feel for them and just remember which one is which is a terrible design.  All of my other monitors have the buttons under the front edge where they are so much easier to use.  Having two HDMI inputs is nice, but the actual steps to switch between inputs are cumbersome, and the speed to switch screens is slow.  Not a big deal for the occasional change, but if you want to switch between inputs frequently while sitting at your desk, this is not a good monitor.The worst thing MAY be the speakers  - they are absolute garbage in both sound quality and volume (but see the last paragraph about the screen flashing on and off).  Turning up the volume in system settings on the monitor does absolutely nothing to increase the sound at any setting above 50%.  What you can hear sounds like a 20-year old laptop sitting on the floor of a school bathroom - tiny, echo-y, and very hard to understand.  I have several other monitors with built-in speakers, and these are by far the worst I have every heard.  The other monitor sitting next to this one sounds absolutely fantastic by comparison.  I have good speakers on my desk, but I was hoping to get rid of them to save some space - no way with this monitor!The picture quality seems decent - sitting side-by-side with a much older HP monitor of the same size and definition, both displays seem similar in brightness and color accuracy on an average browser window, but when comparing a screen with lots of high-contrast dark and light, this monitor is very washed out.  I have tried adjusting picture and color settings, and nothing improves the lack of a good black and poor contrast.  In fact, increasing the contrast setting just makes the blacks even MORE gray!But I am quite worried about the reliability.I set this up yesterday and left it on with the laptop in sleep mode all night - I didn't make any setting adjustments.  This morning the laptop woke fine and the monitor came on as expected, but as soon as I reached around the side of the monitor to find the control buttons, the monitor started flashing on and off, like a light with a loose or broken wire.  When I pulled my hand back, it was fine, but I could not touch the monitor at all without it flashing on and off.  The power light was not going on and off, so it was not that, and I tried changing the input to both HDMI ports with no difference.  Once I opened up the OSD, the flashing stopped as long as the OSD was up, but started again when I hit the Exit button.  After about 15 minutes of playing with the settings, I noticed that the monitor was no longer showing the problems when I touched it.  And it seems to still be working normally about an hour later.  But I am extremely worried about what was causing this issue, and how long it will be before it starts again.  If I wiggle the HDMI cable on the back of the monitor, it sometimes blanks out (but no where near as touchy  as it was in the beginning), so I guess the fault is there and I will have to return the unit.  What a pain.",36 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,I am extremelly impressed with this monitor! Great buy specially for gaming!,"Reviewed in the United States 🇺🇸 on March 24, 2018","Style: 24"" 75Hz | Pattern: Monitor",True,"I have a GTX 1060 laptop, set up is easy and there was no need for me to calibrate anything, I even dare say this monitor looks better than my own laptop screen at 1080p.At first i thought it didn not support 75Hz and the colors were washed out and it was too bright, also on the nvidia panel it said 1080p at 60Hz however this is what you gotta do to fix it.""CALIBRATION""1. Connect via HDMI2. Open Display settings and make sure that they are set so that only the 2nd display is turned on, do not put duplicate or extend.3. Open Nvidia control panel and go to ""Change Resolution""4. You will see two lists, one will say HD, UHD etc, the other one at the bottom will say ""PC"", (changing the first list will project your laptop screen to the second screen however your laptop is 60Hz and the monitor is 75Hz that is why its limited to 60Hz and colors are washed out, changing the second list will basically use your laptop to power up the monitor at full 75Hz 1080p with the right color calibration.)5. On list two ""PC"" change the resolution to 1080p and 75HzAnd there you go, now you can use your 75Hz monitor for gaming, make sure to change the settings indvidually in games to 75Hz or they will still run at 60Hz and the colors will be washed out.Now onto the review*** REVIEW ***The screen resolution is full 1920x1080p at 75Hz, the colors are very accurate, it looks no where near like a TN panel, I would say its in between a TN panel and an IPS panel but closer to IPS.It comes with speakers which are ok for the price but I recommend headphones or your own speakers which are probably better if you got this for gaming.This is what comes in the package- Monitor- 4 screws for mounting- Two screws for setting up the monitor (non adjustable height(- HDMI to VGA cable- VGA to VGA cableI really recommend this monitor even if not for gaming, its a great price for what you get and it even comes with two cables.However one thing to note is that the difference between 60Hz and 75Hz is hard to notice in games. Playing Witcher 3 and Rise of Tomb Raider at locked in 75FPS wasn't anything much more amazing than 60FPS. However it is still an improvement.One last thing to confider if you’re debating on a 75Hz vs 144Hz monitor- If you have a graphics card such as the GTX 770,970,1060 Most games (witcher, call of duty, battlefield wont go back 80 fps on ultra / high graphics) so you wont be able to take advantage of a 144Hz monitor, so I suggest this one. UNLESS you play on medium/low settings.- If you have a graphics card such as a GTX 770,780,980,1070 and above, I suggest the 144Hz monitor since these can run most tiles at well above 100FPS so you can take advantage of the monitor.*** UPDATE ***Earlier on the review I said the difference between 60Hz and 75Hz was negligible, I take it back.I played on my laptop which is limited to 60Hz and it feels bad and slugish compared to 75Hz, once you go higher refresh rate you can never go backIts one of those things you dont realise until its taken away, great improvement.",899 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Brightness,"Reviewed in the United States 🇺🇸 on March 30, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"I can't lower the brightness on it or maybe I just haven't found the buttons for that. Other than that, really good.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Just received my package,"Reviewed in the United States 🇺🇸 on April 8, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,I will give a review once I’m finished organizing my desk,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Tough color matching and weak speakers,"Reviewed in the United States 🇺🇸 on March 27, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,Color not exact match between two monitors and been rough to get them closer. Speakers useless.,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Good monitor but not for gaming,"Reviewed in the United States on March 22, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,Tried this monitor out for gaming but now I'm using it for a 2nd monitor. Perfect for everything else if you don't need high def.,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Perfect,"Reviewed in the United States on April 6, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,Bought for my kids he love it 😍,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,"Sharp picture/resolution, saved a lot of money!","Reviewed in the United States on March 5, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"Outstanding monitor, used for daily work and I couldn't be happier.  I was reluctant to purchase a brand I was not familiar with but very happy I took the chance.  Save a lot of money from purchasing a top brand, you'll just be paying for the name.  This monitor has a sharp picture/resolution and I'm happy to have saved some cash!",3 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great monitor,"Reviewed in the United States on April 6, 2023","Style: 24"" 75Hz Blue Light Shift | Pattern: Monitor",True,Great price thanks,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Very good price and quality,"Reviewed in the United States on April 3, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,It’s nice for gaming too,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,I Was,"Reviewed in the United States on March 28, 2023","Style: 24"" 75Hz Blue Light Shift | Pattern: Monitor",True,Expecting more out of the speakers….,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,For everyone,"Reviewed in the United States on March 6, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"I have two of these, bought them a year apart. One is working just fine, and the other one is starting to have dead pixels after 2 years. It held up great for the price and quality.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great monitor!,"Reviewed in the United States on March 24, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"The picture is fantastic with excellent, sharp and pure color, and I am very happy with the purchase.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Works Great for Normal Use,"Reviewed in the United States on February 5, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"I bought one in October 2022 and one in February 2023. To my surprise, there is. A change between the two monitors. It's in the power cable. It is shorter, in length, and yet also more robust. I had to adjust my setup just a little bit to accommodate the shortened length. Not a huge issue. So if you want to run a dual screen setup, buy two at once to avoid possible updates to the model later on.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Great Value,"Reviewed in the United States on February 22, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"Found this great size monitor for Work needs, I'm no gamer so refresh rates and all didn't matter to me. simple setup and had two HDMI ports which was great and rare to find at this price. overall I'm satisfied and it does its job. Great quality.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Works well for intended purpose,"Reviewed in the United States on March 16, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,I use it for work. It does the job with set up being very easy.,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Perfect replacement monitor for my desktop,"Reviewed in the United States on February 27, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"This computer monitor replaced my old Samsung monitor (that finally died after 8 years of constant use). I don't play games but use it for watching movies, work analyses, writing reports, etc. Seems color definition and clarity is better than my old monitor. Only time will tell how long this monitor lasts but I'm happy with this purchase",2 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great monitor,"Reviewed in the United States on March 23, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,very good basics for remote excel sheet and meetings. Happy to have it. No complaints.,One person found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,"Nice clear screen, good quality sound and very easy setup","Reviewed in the United States on March 23, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,I don’t do gaming so I can’t respond to that but very pleased with product overall.,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great monitor,"Reviewed in the United States on March 8, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,Sadly my older monitor does not match the quality of picture so they are not awkward together for color and clarity. But this monitor is amazingly clear and color is great. I use it for working from home.,2 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Screen Time,"Reviewed in the United States on March 30, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,Great Screen for work,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great monitor for the price,"Reviewed in the United States on February 5, 2023","Style: 24"" 75Hz Blue Light Shift | Pattern: Monitor",True,This is a great monitor for the price. I bought it for about $120 and it is now $90.The picture quality is okay. The monitor stand it comes in is not height adjustable. The sound coming out of this monitor is horrible. The sound is coming from the back of the monitor too. My laptop plays better sound. I turn the sound on from my laptop. I used to monitor to travel and has held up so far without putting the box in my suitcase. I put the monitor between clothes.  I wouldn't get the blue shift monitor because it makes the colors look awful. I don't turn blue Shift on.,9 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Great color,"Reviewed in the United States on February 20, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"The monitors were good quality and performed well except the speakers are virtually unusable for any audio definitely not for a person who is hearing impaired. Did not buy them for the speaker quality, great price and quality screen",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great value monitor,"Reviewed in the United States on March 5, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,I bought two of these monitors during early days of Pandemic as a temporary WFH model. Now it's been 3 years and still using these monitors without any issues. This monitor is really great for day2day office work. I highly recommend this product to everyone.,5 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Great monitor- great value,"Reviewed in the United States on March 9, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,I purchased two and put them side-by-side. There’s a very narrow frame around the monitor. I also like that these monitors turn completely black when they go into sleep mode. Resolution is great. Solid value.,One person found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Exactly what I expected,"Reviewed in the United States on March 17, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,The picture quality was great and it’s big enough for me to do dual screen work,
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Good Monitor,"Reviewed in the United States on February 1, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"The monitor is great!  Clear picture.  Works well.  My only frustration is that it looks in the picture and is described as a tilting monitor.  It is not.  It's stationary.  I was in a bind and needed to have it, so found another solution to its downward tilt.  Aside from that, good monitor.",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Good monitor after 1 month of usage,"Reviewed in the United States on March 2, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"It was difficult to set up the picture, bu it has a lot of options so I was able to configure it to have a sharp image for my tasks (mostly programming and AI data analysis)",
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",5.0,Very reasonably priced quality pc monitor!,"Reviewed in the United States on February 26, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"Using this to view the output of my tiny 13"" MacBook Pro. Love it! Perfect size (for me) 24"" 1080p monitor is easy to set up and has a very nice stand that makes it hard to tip over. Built-in speakers aren't great but suffice.",2 people found this helpful
"Sceptre 24"" Professional Thin 75Hz 1080p LED Monitor 2x HDMI VGA Build-in Speakers, Machine Black (E248W-19203R Series)",4.0,Good Value for the price,"Reviewed in the United States on February 13, 2023","Style: 24"" 75Hz | Pattern: Monitor",True,"Good quality picture, easy to access controls and inputs. The speaker's sound is harsh like it comes from inside a tin can. A  better-sounding speaker could make this monitor an excellent buy for the price, and a possible five stars overall rating.",
