product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,So far I am delighted with this lovely tablet!,"Reviewed in the United States on October 20, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I just received it yesterday, and since I am an android person,  I took it to my Geek Squad to  show me how to use it, and he had no problem whatsoever.  I was told it was just like my Apple iphone, (myonly Apple device, which I must have for my Apple watch)  and so far it seems to be so. I brought it home and connected to my wifi with no problem whatsoever.  I have received my emails, seen my wonderful photos from my iphone etc.  Everything on my iphone was immediately copied to my new tablet almost miraculously.  The box it came in was pristine, and beautiful.  So far I have no complaints, and have not had it long enough to know about the battery life.  I think it is beautiful and am looking forward to watching Netflix on it etc.  As I was told, it is just like a BIG IPHONE, except that I did not get cellular service.  I will update if I have any problems.",56 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Perfect product but seller will not accept returns,"Reviewed in the United States on January 3, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,"Bought this iPad for a gift , perfect condition, however wanted to return since another family member also bought the newest iPad with more storage, so we decided to keep the newer device. Seller will not accept return, wanted UPS to pick up at our home. I spoke with seller and was informed return is not an option. I am not one to jump through hoops, especially will typically easy returns with Amazon. Great product as described but make sure you don’t need to return",6 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Good product,"Reviewed in the United States 🇺🇸 on January 14, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,"It’s an Apple product, so it’s a good product. The size is perfect for my daughter. My only issue is that after using iPhones ever since they first came out, I’m used to the button placement and it would be nice if the volume and lock button were in the same place as the iPhone.",One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Great for the price,"Reviewed in the United States 🇺🇸 on January 19, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,You can spend top dollar and get a new one or a several hundred less and get this one. We were just using it for around house and to read books so no need for one that is a 1000$.,One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",3.0,No game changer for me,"Reviewed in the United States 🇺🇸 on February 17, 2023",Style: WiFi | Size: 256GB | Color: Silver,True,"Don't let anyone fool you. If you're used to working on a laptop or desktop, such as an iMac, an iPad will seem like a toy. One that can be really frustrating, baroque, limited & time-consuming. On the other hand, if you want something for note-taking, this would be excellent along with an iPencil. It has a native notes app, plus there are many note-taking apps to add, and really good ones like Notability and Good Notes. Also fine for watching movies or playing around. Beyond that ... well, I wish I'd gotten another iMac instead. As for reading, I have an 3-year-old Amazon tablet that was super affordable on sale, and I like reading on it better than I do reading on an iPad. (Kindle app seems better on that too, and I can see my collections well—they are sized way larger.) IPad really is A PAD as far as I'm concerned, and excellent for that, but forget beyond that.If I change my mind in the future, I'll revise this review.",One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",3.0,Uninspiring IPAD with lots of issues,"Reviewed in the United States 🇺🇸 on December 14, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I bought this IPAD with high expectations, however, it has done nothing but disappointed.  First, all of Apple's requirements to make an Apple ID, password, passcode, is extremely dragged out.  The process to set up the tablet is extremely long and having to remember all the passwords are difficult.  Second, a lot of the screen is actually blacked out on the side.  I wanted to see the whole screen while watching movies and videos, not parts of it.  Third, some parts of the IPAD is unresponsive.  I had to click multiple times in order for the tablet to register what I was trying to do.  Fourth, the fingerprint requirement is a pain.  When my son wants to download an app for gaming, I have to go over and have it take my fingerprint.  An annoying and unnecessary step.  Fifth, storage is horrible when you download regular games.  I suggest buying the more storage option.  Sixth, the battery is terrible.  I was expecting the battery to rival Samsung Tablets, however, that was not the case.  The IPAD dies quickly even when on low power mode.  Not what I was expecting when I spent hundreds on a tablet.  Onto a more positive note, I do believe that the built quality is up to standard and it was nice that Apple included the charging brick and cables.Pros:1. Built quality is good2. Accessories (charging brick and cable) were includedCons:1. Long set up times2. Very large black bars on the side3. Some spots were unresponsive unless repeatedly tapped on4. Fingerprint system is a hassle5. Storage for apps is horrible6. VERY VERY short battery life!",7 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Ipad,"Reviewed in the United States 🇺🇸 on February 8, 2023",Style: WiFi | Size: 256GB | Color: Space Gray,True,Great gift for my husband. Works as expected.,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Decent Upgrade From Previous Tablet,"Reviewed in the United States 🇺🇸 on December 28, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"This purchase represented an upgrade from a previous iPad I had purchased about four years ago. Solid processor and system performance with enhanced storage - so no complaints here. Touch screen does not always respond as expected; this is disappointed. But overall, I am satisfied.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Una opción perfecta si sueñas tener una iPad con un presupuesto ajustado,"Reviewed in the United States 🇺🇸 on January 4, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"Mi hija adolescente está fascinada con este dispositivo, es un sueño cumplido, ama Apple y estuve buscando opciones de iPad y encontré este equipo con este vendedor, simplemente perfecta para sus requerimientos, dibujar en aplicaciones de dibujo, tener algunos juegos, editar cientos de fotos, manejar sus cuentas, le encanta la velocidad, el trazo en la pantalla, la calidad de las imágenes, todo. Opción perfecta para adolescentes y no tan adolescentes.",One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,🍎,"Reviewed in the United States 🇺🇸 on February 17, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,👨‍💻,One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Love it.....,"Reviewed in the United States 🇺🇸 on November 4, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"First thing first...spent many hours trouble-shooting the initial wifi connect setup...it wouldn't accept my wifi's password (as printed on the wifi's case)...My other Apple devise's ios' aren't up to Apple's standard to do an auto-setup of my new Gen-9 iPad...so only a manual setup was in order. After Googling, Youtube vids and pnone calls to techies...I was still unable to connect. Then l searched my macbook for the wifi password and found it in my laptop's ""Keychain"", listed as ""Airport Network Password""...completely different password from the one printed on the wifi's case....8 hours had passed to solve the setup problem...Persistance paid off....",6 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,"My old Ipad was too old to update, so it was passed down,","Reviewed in the United States 🇺🇸 on September 25, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I have had an ipad air since they came out.  I used hotel points to get it and its served me well as a book and simple internet use.  Recently I noticed that it was no updating and some of my favorite apps were telling me they were using an old version because my IOS was outdated.  Without being able to update it I decided to pass my old one on and get a new one.  Then I thought I'd get a mini 6 but after comparing the prices and the ability I could not justify a double price for it.  I ordered this Ipad 9 and it came quicker than expected.  Out of the box it performs much better than my old one, screen appears clearer and I like the new IOS it uses.  My old one will live on as a small tv for my wife when shes in the kitchen and for that it does very well.  I have no complaints about my new one.  Its easy to talk yourself into the top of the curve, but sometimes being a bit behind it makes better fiscal sense",73 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Easy to learn computers with an iPad!,"Reviewed in the United States 🇺🇸 on December 29, 2022",Style: WiFi | Size: 64GB | Color: Silver,True,"I purchased an iPad for my computer illiterate husband for an easy introduction to the electronic age.  The setup was simple; the step-by-step instructions were a breeze.  I am a Mac user and could have just taken the iPad near the Mac computer or iPhone to set it up but chose to set it up manually so it would only contain information geared toward my husband, not me.  I like the iPad for it's big icons which offer quick access to the internet and email.",7 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,much improved ipad,"Reviewed in the United States 🇺🇸 on January 20, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,Got this to replace an older ipad from at least 5 years ago. My wife uses this all the time. The battery life is much improved as is the screen resolution.,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,My Christmas gift,"Reviewed in the United States 🇺🇸 on February 12, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,It’s perfect!,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,EXCELENTE ARTICULO NUEVO GARANTIA DE UN AÑO DIRECTA CON APPLE,"Reviewed in the United States 🇺🇸 on January 9, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,"Creo que ha sido de las mejores compras que he hecho por AMAZON, definitivamente me siento muy bien con esta compra. La garantia se me activo desde que encendí el equipo y en Rep. Dom. Apple tiene tiendas que le dan soporte. Las pueden pedir a confianza. Siempre y cuando pidan por un buen courrier.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,For $254 discounted price this restocked 2021 iPad is a great deal indeed,"Reviewed in the United States 🇺🇸 on December 22, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"One can’t beat the Holiday pricing I got ($254) for this like new 2021 iPad. Even if it’s a restocked item, return most likely, the tablet looks like new and work as expected. One can’t go wrong with this Amazon Holiday discounted gift. Since the majority of the general public do not need to overspend purchasing iPad Air or Pro models, iPad 64GB WiFi only even last year model or previous years model is more than enough fir your daily life. Highly recommend this basic model iPad.",7 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Better than any e-reader at a great price,"Reviewed in the United States 🇺🇸 on December 23, 2022",Style: WiFi | Size: 64GB | Color: Silver,True,"I am studying Japanese and all of the Japanese print books have tiny font that I have a hard time reading, so I wanted an e-reader that I could enlarge fonts. I looked at Kindle Paperwhite and Nooks but they were too small and had poor contrast. With this I-Pad and the Kindle App I can enlarge the font very much and increase the contrast.  Since this was last year’s model, the price way better than the current model.",4 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Good product,"Reviewed in the United States 🇺🇸 on February 12, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,As expected,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Can't live without an Ipad,"Reviewed in the United States 🇺🇸 on January 21, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I can't live without an Ipad.  I love them.  This is nice, bigger just slightly from the last one. I love. Have owned 4 in the last at least 12 years.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Consider a Used Unit,"Reviewed in the United States 🇺🇸 on May 18, 2022",Style: WiFi | Size: 256GB | Color: Space Gray,True,"I bought the 256GB model ""used"" from Amazon Warehouse for $52 off the new price. From what I can tell, I simply received a returned unit. The item was described as having multiple cosmetic defects, however, all I saw was a few small scratches on the Apple logo which doesn't bother me. I was able to buy Apple Care for this iPad after receiving it, which means it was less than 90 days old when it got to me. Essentially I got a brand new iPad for $52 off.As far as the device its self, especially at $300 for the 64GB model, I think the standard iPad can be a great deal depending on your use case. In my case I wanted something to watch videos on, do school work, and edit videos. The iPad can handle all that for me, and is cheaper than a decent laptop.There are a couple things I find funny about the base model iPad. It's a 2021 device, but yet it lacks a 5G cellular option. I wouldn't consider this a big deal since I would just tether off my phone if I needed to, but it is worth noting since this is a 2021 device. It also doesn't feature NFC. Lastly, there is no Face ID, but touch ID is fine in all reality.I only got the 256GB because of the lower price used and I plan to do RAW photo editing on this device, so I would prefer to have more local storage. The 64GB would be fine for someone who uses the device mainly for streaming, and at $300, I think is a great price.",18 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Vale la pena totalmente,"Reviewed in the United States 🇺🇸 on January 25, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"Si estás por comprar tu primer iPad está es la opción económica por la que tienes que ir, buena pantalla, excelente fluidez y precio",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,The technologically inspired loved it!,"Reviewed in the United States 🇺🇸 on December 29, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"Got for my retired Dad and he lives it.  For someone who is just learning at his age, even he could figure it out!",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",3.0,Check accessory compatability,"Reviewed in the United States 🇺🇸 on March 20, 2023",Style: WiFi | Size: 256GB | Color: Space Gray,True,"It's really not great that incompatible accessories are listed on the same pages as ipads they don't work with, with the option to add to cart.  If it's not compatible why is Amazon suggesting accessories be added to your purchase of an ipad they won't work with? This seems like it might prey on unwary consumers, not to mention the inconvenience of having to return this crap now, and wait for a refund so I can buy the pencil that should have been suggested in the first place.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Kids love it,"Reviewed in the United States 🇺🇸 on October 2, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I'm not much of an apple product person but I do buy them for people I don't want to provide tech support to. (Parents, In-laws, Wife, and Kids)I used to use the fire tablets because they were cheap and I thought that would keep the kids entertained, especially on road trips. This worked for movies and some games but there were always problems with how slow they become with updates, loss of battery life, etc.This ipad was a game changer.  I always knew they were the ""best tablets"" but I was also a bit in denial as well as just being somewhat anti-apple. With this on sale during prime day 2022 (July) I took a chance and bought one for the kids.This does everything as well or better (usually better) than previous tablets I had purchased because they were cheaper.I also didn't buy a case for it and my kids are brutal with these types of devices. To date, it is still in one piece, operational, and has no cracks in the screen.Sometimes it is worth paying a bit more for the name brand product and in this case I'm a believer.",107 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Only had it set up a few days ago(Apple store) so far so good,"Reviewed in the United States 🇺🇸 on January 31, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,Should have gotten one with a holder. Instead of lying flat,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",3.0,"Great product, AWFUL shipping","Reviewed in the United States 🇺🇸 on April 5, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,"We love this iPad as we have purchased before but this item was shipping in a thin Amazon bag. I have no clue if it’ll be returnable after opening and for the cost, you would think they would package it a little more safely.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Wonderful device!,"Reviewed in the United States 🇺🇸 on January 23, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,This was purchased for my daughter we a gift.  She's delighted with the ease of use and quality of the speaker playback.,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Great iPad for a great price!,"Reviewed in the United States 🇺🇸 on January 22, 2023",Style: WiFi | Size: 256GB | Color: Silver,True,I needed to replace an older generation iPad & this was my choice. I only wanted Wi-Fi enabled with a 256GB of storage. Done!,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Great value for the money,"Reviewed in the United States 🇺🇸 on January 11, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,I was looking for an ipad that I could play games on and surf the web so I didn't want to spend too much money.  This ipad is great for that and the price is great!,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Excellent buy,"Reviewed in the United States 🇺🇸 on January 6, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,"This is great. I was so used to my MacBook and when the battery blew up I needed a replacement for my business needs and my husband picked this for me. I am so glad he did. I use it for my cricut, printer and website stuff. Fun fun",One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,replaced my 10 year old ipad with this and love it,"Reviewed in the United States 🇺🇸 on January 17, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,the screen resolution for photo editing and storing is perfect.  video quality is amazing.  I use this only for photo editing and photo storing to show clients and its the best.,One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,All good except a small dent I have noticed at the back,"Reviewed in the United States on January 10, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,All good except a small dent I have noticed at the back,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Have had many I pads,"Reviewed in the United States on January 13, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"Have had many I pads , this one is not my favorite.",One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Fantastic buy!!,"Reviewed in the United States on January 3, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"Although when I receive the iPads, the boxes that they came in were damaged, but the iPads were OK. These were great Christmas presents to my children. I am very very pleased with the price that they were. I was able to get them for Christmas. Thank you.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Wonderful Tablet,"Reviewed in the United States on January 26, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"Love it. Got the stand for it. Quick, clear easy to use. I’d buy it again.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Love my iPad,"Reviewed in the United States on January 21, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,"1 year update: I didn’t need the biggest iPad, this one does all that I need it to do. Great purchase.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Works great except for the fact that the sound cuts out after a few days,"Reviewed in the United States on December 1, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,Love it but it is defective due to the sound issue. Trying to get a replacement but Amazon will only give a refund even though the price has gone up by $30. I just don’t understand the logic.  I now have to pay $30 for the same exact thing. Disgraceful,One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Worth the upgrade,"Reviewed in the United States on December 13, 2022",Style: WiFi | Size: 64GB | Color: Silver,True,"I purchased the 9th Generation iPad when the price dropped 35%, to replace an aging 5th Generation iPad.It was worth the. upgrade. The screen is .5"" larger and it's must faster.  Everything else is pretty much identical including it still uses a lightning connector. It may not be everything that the new 10th Generation iPad is, but it's all I need and much cheaper right now. I'm happy.",3 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Love it 🥰,"Reviewed in the United States on February 7, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True," It was perfect, light weight and the camera was amazing. I use to take my interviews and it’s actually perfect. 🥰. Battery life lady really long",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,good.,"Reviewed in the United States on December 20, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I got this. Ok. However, I can't figure out how difference between 9th gen and 5th gen that I have. 5th gen can't use Apple pen, I feel that's all so far.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,ipad,"Reviewed in the United States on February 3, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,as described,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Great product,"Reviewed in the United States 🇺🇸 on February 3, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,As described,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Lo recomiendo,"Reviewed in the United States 🇺🇸 on February 5, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,Lo recomiendo,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Workhorse,"Reviewed in the United States 🇺🇸 on January 16, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,My old iPad Mini was getting little worn and the battery life had shortened so it was time for a replacement.  Love this thing!,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Great Apple Product!,"Reviewed in the United States 🇺🇸 on November 20, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"As my son has grown and is now in kindergarten, we decided to look into a quality tablet for him as tech use is an everyday part of growing up now and he also uses a tablet at school. After researching a few different options, we landed on this iPad and we are very pleased with the product. The battery life is superb as is the user interface. While this is on the higher end of tablet devices, Apple makes quality products and I have high hopes this will last us a while. Just be sure to purchase items to protect your purchase separately, especially if a child will be handing. Highly recommend!",44 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Great IPad,"Reviewed in the United States 🇺🇸 on January 30, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,Purchased as a birthday gift for my husband. He loves it.,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Perfect,"Reviewed in the United States 🇺🇸 on October 13, 2022",Style: WiFi | Size: 64GB | Color: Silver,True,"If you’re anything like me you want something to watch shows on in you living room or bed, but you don’t like the TV, and your phone is too small. Well this is the perfect thing for you, the screen is just the right size and very crisp and clear(maybe better then my iPhone X), the responsiveness is excellent, and all of the streaming sites work with this perfectly. On top of that, my AirPods automatically switch between this and my phone, so I don’t have to worry about messing with the settings every time. However, the camera is only OK. And it feels very delicate, so I would pick up a case and get AppleCare+. The battery isn’t the best either, but should be enough to get through the day. Overall I definitely recommend this, especially for the price.",46 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Wonderful but little disappointments,"Reviewed in the United States 🇺🇸 on November 12, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,Great device. Hardware build and iOS functionality are excellentBUT...Weird little dead spots on touch screen. Good thing my life doesn't depend on responsiveness.And...The battery life (brand new full charge only lasts 24 hours of use) is nowhere near as good as my old three-year-old Samsung Galaxy Tab A (full charge lasted 48 hours even after three years).,5 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,best iPad ever,"Reviewed in the United States 🇺🇸 on February 3, 2023",Style: WiFi | Size: 256GB | Color: Space Gray,True,best,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,what was expected,"Reviewed in the United States 🇺🇸 on January 23, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,This ipad came as expected.  No problems for the 1st month so far.,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,"Larger, Lighter, Faster","Reviewed in the United States 🇺🇸 on December 24, 2022",Style: WiFi | Size: 64GB | Color: Silver,True,"The 9th Generation iPad has a larger screen, weighs less, and is more responsive than my much older one, which served me well for a decade. It became obsolete because Apple no longer supports it and upgrading the operating system and apps became impossible. Considered a higher end device, but did not need one for the functions that serve me.",2 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Best deal on iPads!,"Reviewed in the United States on January 10, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,These were for our grandsons. I was trying to find iPad minis because the boys are small but the difference in price wasn’t in the budget. These were a huge hit!,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Best purchase I’ve made this year,"Reviewed in the United States on January 2, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I was in need of an IPad . I finally decided to buy one . Very affordable, lightweight, decent size great screen quality. I love this iPad it has helped me to stay organized and structured all of 2022 .",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Great!,"Reviewed in the United States on January 5, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,So far so good!,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Great Product at a Great Price,"Reviewed in the United States on January 16, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,I was able to purchase this iPad for my husband at a great price for his birthday. He is very pleased with his gift.,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Good value,"Reviewed in the United States on January 31, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,Working fine and fair price,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Love,"Reviewed in the United States on February 2, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,A little heavy,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Functions as it should,"Reviewed in the United States on January 30, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,Works as it should,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Visual screen clear and easy to read,"Reviewed in the United States on January 31, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,Great for the money,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Great product!,"Reviewed in the United States on January 5, 2023",Style: WiFi | Size: 64GB | Color: Silver,True,Was a great buy!,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Best place to buy Apple,"Reviewed in the United States on January 16, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,Amazon pricing best for this Apple product. I have several I have purchased for my office and all work great.,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Love my iPad.,"Reviewed in the United States 🇺🇸 on November 19, 2022",Style: WiFi | Size: 64GB | Color: Silver,True,I sold my bulky desktop computer downsizing for moving into a new mobile home. I’ll admit it took me a long while to be able to say I like it. I honestly miss my desktop and will eventually purchase another one. I especially like the iPad to play games and listen to music.,One person found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",4.0,Good product if a tablet is what you need,"Reviewed in the United States 🇺🇸 on January 3, 2023",Style: WiFi | Size: 64GB | Color: Space Gray,True,"It's an ipad, nothing surprising. Expensive, but it's apple.",
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Works just fine,"Reviewed in the United States 🇺🇸 on December 31, 2022",Style: WiFi | Size: 64GB | Color: Silver,True,Apple says to go to a website for instructions but what if you do not have a computer and this one is not set up . I had to get someone who knew how to set it up .,
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Quick,"Reviewed in the United States 🇺🇸 on December 11, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"I was pleasantly surprised when I went looking for a tablet that I found this at such a great price.  It is only last year's model, but heck....  I was able to get it a lot cheaper than the new model.  This tablet does everything I need with the exceppof face recognition.  Great picture quality.",2 people found this helpful
"Apple 2021 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray (9th Generation)",5.0,Apple 10.2 inch Ipad 2021,"Reviewed in the United States 🇺🇸 on December 16, 2022",Style: WiFi | Size: 64GB | Color: Space Gray,True,"This is a great tablet for everyday use. The screen has great clarity, and the speakers have good sound. I had an Ipad mini before, and was worried about using a tablet so much bigger, but I love the size even with a heavy duty case. The Ipad even came with the 25 watt fast charger.",2 people found this helpful
